m,t,r,sigma,price
0.9216178531301054,0.38823933132066646,0.04405185611338164,0.6940632314168725,0.1341018167212703
0.8791441829143382,0.5893691562509749,0.035562978767719716,0.820410846983422,0.18286333104116959
1.1232123706511157,0.5837294277261078,0.09103030968786441,0.24320611598927344,0.19377660988358392
0.8864759299313836,0.38005206712893824,0.06949172864044034,0.9413048016145961,0.17134019008952966
0.9572518331866288,0.254468832714597,0.05003662946757363,0.037226098587993674,0.0003781301990659208
0.9701881145595519,0.5015039670137935,0.037032781789167274,0.11778644394327051,0.02707797461832323
1.1360471148384006,0.7023690732565924,0.08625674677232298,0.9708786320923853,0.4337186325287773
0.8302798733383625,0.5126078898182621,0.07967299581174078,0.03099872474098698,8.92011429731095e-14
0.8884782500483036,0.9453157926208964,0.02002717052363326,0.9794494847570492,0.2975246809193477
1.1479263446046022,0.8902204110318706,0.07792694426624072,0.3364339429276256,0.26536921743772146
1.1827991103471696,1.0341136326889224,0.0937563382746131,0.819648002867548,0.49118449051130675
1.1743525127350793,0.6530452146214429,0.048326659003325105,0.041452905516605805,0.20541920316175621
0.9087398238041615,0.32690731164455394,0.033008117882543014,0.7218943277082839,0.11812261108816768
0.8844446629185019,0.5318965445107979,0.06953194775735896,0.4518245530390577,0.0853446141500826
1.0027703340608072,0.7003362745963913,0.07965267726894781,0.7241799809903128,0.261556641411021
0.9232619715234714,0.9171295750319814,0.028064222875942367,0.360144165079784,0.10583802396191877
1.1561627204273186,0.8936761800480311,0.03202154554939261,0.5818674344631083,0.33384496043147716
0.8076890594711605,0.4059341646885549,0.07318625348840894,0.31580901744564854,0.01739060156233027
0.8806812558822668,0.943377337674556,0.07489366086829094,0.9819997993837497,0.30717852018861636
1.0347160892809633,0.71853867249148,0.052637896902784115,0.9816175350736611,0.3592852188409098
0.8589288214165145,0.900906823813725,0.09483401229210121,0.38404335692654307,0.10102365103944738
0.9351135580533784,0.36553595917602444,0.02931394986033444,0.8046060083326687,0.1590158103838778
1.0347033282668392,1.0319392700222425,0.04713328187744063,0.9319218116226626,0.4040764567493377
1.186237509666843,0.2947869209761897,0.02011219813691806,0.4834642067577644,0.23455119412252012
1.0943777540095572,1.0677390332039878,0.09658367136915376,0.6891911351517004,0.38360516269755035
